id,medicineId,pharmacyId,avgDailySales,avgWeeklySales,avgMonthlySales,medianDailySales,peakMonth,lowMonth,peakDayOfWeek,dataPoints,firstSaleDate,lastSaleDate,daysSinceLastSale,lastCalculated
pattern_med_622_pharm_3,med_622,pharm_3,4.37,16.7,72.83,4.0,1,11,1,600,2022-01-02,2024-12-24,336,2025-11-26 13:17:28
pattern_med_622_pharm_4,med_622,pharm_4,4.37,16.7,72.83,4.0,1,11,1,600,2022-01-02,2024-12-24,336,2025-11-26 13:17:28
pattern_med_622_pharm_5,med_622,pharm_5,4.37,16.7,72.83,4.0,1,11,1,600,2022-01-02,2024-12-24,336,2025-11-26 13:17:28
pattern_med_623_pharm_1,med_623,pharm_1,6.95,22.92,99.94,6.0,12,4,0,518,2022-01-02,2024-12-27,333,2025-11-26 13:17:29
pattern_med_623_pharm_2,med_623,pharm_2,6.95,22.92,99.94,6.0,12,4,0,518,2022-01-02,2024-12-27,333,2025-11-26 13:17:29
pattern_med_623_pharm_3,med_623,pharm_3,6.95,22.92,99.94,6.0,12,4,0,518,2022-01-02,2024-12-27,333,2025-11-26 13:17:29
pattern_med_623_pharm_4,med_623,pharm_4,6.95,22.92,99.94,6.0,12,4,0,518,2022-01-02,2024-12-27,333,2025-11-26 13:17:30
pattern_med_623_pharm_5,med_623,pharm_5,6.95,22.92,99.94,6.0,12,4,0,518,2022-01-02,2024-12-27,333,2025-11-26 13:17:30
pattern_med_624_pharm_1,med_624,pharm_1,6.61,29.07,124.36,5.0,12,10,0,677,2022-01-13,2024-12-22,339,2025-11-26 13:17:30
pattern_med_624_pharm_2,med_624,pharm_2,6.61,29.07,124.36,5.0,12,10,0,677,2022-01-13,2024-12-22,339,2025-11-26 13:17:30
pattern_med_624_pharm_3,med_624,pharm_3,6.61,29.07,124.36,5.0,12,10,0,677,2022-01-13,2024-12-22,339,2025-11-26 13:17:31
pattern_med_624_pharm_4,med_624,pharm_4,6.61,29.07,124.36,5.0,12,10,0,677,2022-01-13,2024-12-22,339,2025-11-26 13:17:31
pattern_med_624_pharm_5,med_624,pharm_5,6.61,29.07,124.36,5.0,12,10,0,677,2022-01-13,2024-12-22,339,2025-11-26 13:17:31
pattern_med_625_pharm_1,med_625,pharm_1,1.42,6.34,27.47,1.0,12,2,0,697,2022-01-05,2024-12-24,336,2025-11-26 13:17:31
pattern_med_625_pharm_2,med_625,pharm_2,1.42,6.34,27.47,1.0,12,2,0,697,2022-01-05,2024-12-24,336,2025-11-26 13:17:32
pattern_med_625_pharm_3,med_625,pharm_3,1.42,6.34,27.47,1.0,12,2,0,697,2022-01-05,2024-12-24,336,2025-11-26 13:17:32
pattern_med_625_pharm_4,med_625,pharm_4,1.42,6.34,27.47,1.0,12,2,0,697,2022-01-05,2024-12-24,336,2025-11-26 13:17:32
pattern_med_625_pharm_5,med_625,pharm_5,1.42,6.34,27.47,1.0,12,2,0,697,2022-01-05,2024-12-24,336,2025-11-26 13:17:32
pattern_med_626_pharm_1,med_626,pharm_1,5.22,21.73,94.75,5.0,5,12,1,653,2022-01-02,2024-12-28,332,2025-11-26 13:17:32
pattern_med_626_pharm_2,med_626,pharm_2,5.22,21.73,94.75,5.0,5,12,1,653,2022-01-02,2024-12-28,332,2025-11-26 13:17:33
pattern_med_626_pharm_3,med_626,pharm_3,5.22,21.73,94.75,5.0,5,12,1,653,2022-01-02,2024-12-28,332,2025-11-26 13:17:33
pattern_med_626_pharm_4,med_626,pharm_4,5.22,21.73,94.75,5.0,5,12,1,653,2022-01-02,2024-12-28,332,2025-11-26 13:17:33
pattern_med_626_pharm_5,med_626,pharm_5,5.22,21.73,94.75,5.0,5,12,1,653,2022-01-02,2024-12-28,332,2025-11-26 13:17:33
pattern_med_627_pharm_1,med_627,pharm_1,6.07,23.88,103.47,5.0,12,4,0,614,2022-01-01,2024-12-16,344,2025-11-26 13:17:34
pattern_med_627_pharm_2,med_627,pharm_2,6.07,23.88,103.47,5.0,12,4,0,614,2022-01-01,2024-12-16,344,2025-11-26 13:17:34
pattern_med_627_pharm_3,med_627,pharm_3,6.07,23.88,103.47,5.0,12,4,0,614,2022-01-01,2024-12-16,344,2025-11-26 13:17:34
pattern_med_627_pharm_4,med_627,pharm_4,6.07,23.88,103.47,5.0,12,4,0,614,2022-01-01,2024-12-16,344,2025-11-26 13:17:34
pattern_med_627_pharm_5,med_627,pharm_5,6.07,23.88,103.47,5.0,12,4,0,614,2022-01-01,2024-12-16,344,2025-11-26 13:17:35
pattern_med_628_pharm_1,med_628,pharm_1,1.6,5.85,25.36,1.0,12,3,0,570,2022-01-14,2024-12-31,329,2025-11-26 13:17:35
pattern_med_628_pharm_2,med_628,pharm_2,1.6,5.85,25.36,1.0,12,3,0,570,2022-01-14,2024-12-31,329,2025-11-26 13:17:35
pattern_med_628_pharm_3,med_628,pharm_3,1.6,5.85,25.36,1.0,12,3,0,570,2022-01-14,2024-12-31,329,2025-11-26 13:17:35
pattern_med_628_pharm_4,med_628,pharm_4,1.6,5.85,25.36,1.0,12,3,0,570,2022-01-14,2024-12-31,329,2025-11-26 13:17:36
pattern_med_628_pharm_5,med_628,pharm_5,1.6,5.85,25.36,1.0,12,3,0,570,2022-01-14,2024-12-31,329,2025-11-26 13:17:36
pattern_med_629_pharm_1,med_629,pharm_1,7.52,27.96,121.14,7.0,11,4,4,580,2022-01-13,2024-12-30,330,2025-11-26 13:17:36
pattern_med_629_pharm_2,med_629,pharm_2,7.52,27.96,121.14,7.0,11,4,4,580,2022-01-13,2024-12-30,330,2025-11-26 13:17:36
pattern_med_629_pharm_3,med_629,pharm_3,7.52,27.96,121.14,7.0,11,4,4,580,2022-01-13,2024-12-30,330,2025-11-26 13:17:36
pattern_med_629_pharm_4,med_629,pharm_4,7.52,27.96,121.14,7.0,11,4,4,580,2022-01-13,2024-12-30,330,2025-11-26 13:17:37
pattern_med_629_pharm_5,med_629,pharm_5,7.52,27.96,121.14,7.0,11,4,4,580,2022-01-13,2024-12-30,330,2025-11-26 13:17:37
pattern_med_630_pharm_1,med_630,pharm_1,6.13,25.0,109.72,6.0,10,1,0,644,2022-01-01,2024-12-31,330,2025-11-26 13:17:37
pattern_med_630_pharm_2,med_630,pharm_2,6.13,25.0,109.72,6.0,10,1,0,644,2022-01-01,2024-12-31,330,2025-11-26 13:17:37
pattern_med_630_pharm_3,med_630,pharm_3,6.13,25.0,109.72,6.0,10,1,0,644,2022-01-01,2024-12-31,330,2025-11-26 13:17:38
pattern_med_630_pharm_4,med_630,pharm_4,6.13,25.0,109.72,6.0,10,1,0,644,2022-01-01,2024-12-31,330,2025-11-26 13:17:38
pattern_med_630_pharm_5,med_630,pharm_5,6.13,25.0,109.72,6.0,10,1,0,644,2022-01-01,2024-12-31,330,2025-11-26 13:17:38
pattern_med_631_pharm_1,med_631,pharm_1,5.33,22.78,98.72,5.0,10,12,4,667,2022-01-05,2024-12-29,331,2025-11-26 13:17:38
pattern_med_631_pharm_2,med_631,pharm_2,5.33,22.78,98.72,5.0,10,12,4,667,2022-01-05,2024-12-29,331,2025-11-26 13:17:39
pattern_med_631_pharm_3,med_631,pharm_3,5.33,22.78,98.72,5.0,10,12,4,667,2022-01-05,2024-12-29,331,2025-11-26 13:17:39
pattern_med_631_pharm_4,med_631,pharm_4,5.33,22.78,98.72,5.0,10,12,4,667,2022-01-05,2024-12-29,331,2025-11-26 13:17:39
pattern_med_631_pharm_5,med_631,pharm_5,5.33,22.78,98.72,5.0,10,12,4,667,2022-01-05,2024-12-29,331,2025-11-26 13:17:39
pattern_med_632_pharm_1,med_632,pharm_1,5.37,19.29,83.61,5.0,10,4,0,561,2022-01-05,2024-12-24,336,2025-11-26 13:17:40
pattern_med_632_pharm_2,med_632,pharm_2,5.37,19.29,83.61,5.0,10,4,0,561,2022-01-05,2024-12-24,336,2025-11-26 13:17:40
pattern_med_632_pharm_3,med_632,pharm_3,5.37,19.29,83.61,5.0,10,4,0,561,2022-01-05,2024-12-24,336,2025-11-26 13:17:41
pattern_med_632_pharm_4,med_632,pharm_4,5.37,19.29,83.61,5.0,10,4,0,561,2022-01-05,2024-12-24,336,2025-11-26 13:17:41
pattern_med_632_pharm_5,med_632,pharm_5,5.37,19.29,83.61,5.0,10,4,0,561,2022-01-05,2024-12-24,336,2025-11-26 13:17:41
pattern_med_633_pharm_1,med_633,pharm_1,7.42,30.2,130.86,7.0,12,7,0,635,2022-01-08,2024-12-27,333,2025-11-26 13:17:42
pattern_med_633_pharm_2,med_633,pharm_2,7.42,30.2,130.86,7.0,12,7,0,635,2022-01-08,2024-12-27,333,2025-11-26 13:17:42
pattern_med_633_pharm_3,med_633,pharm_3,7.42,30.2,130.86,7.0,12,7,0,635,2022-01-08,2024-12-27,333,2025-11-26 13:17:42
pattern_med_633_pharm_4,med_633,pharm_4,7.42,30.2,130.86,7.0,12,7,0,635,2022-01-08,2024-12-27,333,2025-11-26 13:17:43
pattern_med_633_pharm_5,med_633,pharm_5,7.42,30.2,130.86,7.0,12,7,0,635,2022-01-08,2024-12-27,333,2025-11-26 13:17:43
pattern_med_634_pharm_1,med_634,pharm_1,5.6,22.11,94.58,5.0,12,10,0,608,2022-01-10,2024-12-17,343,2025-11-26 13:17:43
pattern_med_634_pharm_2,med_634,pharm_2,5.6,22.11,94.58,5.0,12,10,0,608,2022-01-10,2024-12-17,343,2025-11-26 13:17:44
pattern_med_634_pharm_3,med_634,pharm_3,5.6,22.11,94.58,5.0,12,10,0,608,2022-01-10,2024-12-17,343,2025-11-26 13:17:44
pattern_med_634_pharm_4,med_634,pharm_4,5.6,22.11,94.58,5.0,12,10,0,608,2022-01-10,2024-12-17,343,2025-11-26 13:17:44
pattern_med_634_pharm_5,med_634,pharm_5,5.6,22.11,94.58,5.0,12,10,0,608,2022-01-10,2024-12-17,343,2025-11-26 13:17:44
pattern_med_635_pharm_1,med_635,pharm_1,4.86,18.78,81.36,4.0,12,10,0,603,2022-01-03,2024-12-27,334,2025-11-26 13:17:45
pattern_med_635_pharm_2,med_635,pharm_2,4.86,18.78,81.36,4.0,12,10,0,603,2022-01-03,2024-12-27,334,2025-11-26 13:17:45
pattern_med_635_pharm_3,med_635,pharm_3,4.86,18.78,81.36,4.0,12,10,0,603,2022-01-03,2024-12-27,334,2025-11-26 13:17:45
pattern_med_635_pharm_4,med_635,pharm_4,4.86,18.78,81.36,4.0,12,10,0,603,2022-01-03,2024-12-27,334,2025-11-26 13:17:45
pattern_med_635_pharm_5,med_635,pharm_5,4.86,18.78,81.36,4.0,12,10,0,603,2022-01-03,2024-12-27,334,2025-11-26 13:17:46
pattern_med_636_pharm_1,med_636,pharm_1,4.08,14.53,62.97,4.0,7,2,0,556,2022-01-06,2024-12-26,334,2025-11-26 13:17:46
pattern_med_636_pharm_2,med_636,pharm_2,4.08,14.53,62.97,4.0,7,2,0,556,2022-01-06,2024-12-26,334,2025-11-26 13:17:46
pattern_med_636_pharm_3,med_636,pharm_3,4.08,14.53,62.97,4.0,7,2,0,556,2022-01-06,2024-12-26,334,2025-11-26 13:17:46
pattern_med_636_pharm_4,med_636,pharm_4,4.08,14.53,62.97,4.0,7,2,0,556,2022-01-06,2024-12-26,334,2025-11-26 13:17:47
pattern_med_636_pharm_5,med_636,pharm_5,4.08,14.53,62.97,4.0,7,2,0,556,2022-01-06,2024-12-26,334,2025-11-26 13:17:47
pattern_med_637_pharm_1,med_637,pharm_1,3.55,12.14,52.94,3.0,1,12,0,537,2022-01-02,2024-12-26,334,2025-11-26 13:17:47
pattern_med_637_pharm_2,med_637,pharm_2,3.55,12.14,52.94,3.0,1,12,0,537,2022-01-02,2024-12-26,334,2025-11-26 13:17:47
pattern_med_637_pharm_3,med_637,pharm_3,3.55,12.14,52.94,3.0,1,12,0,537,2022-01-02,2024-12-26,334,2025-11-26 13:17:48
pattern_med_637_pharm_4,med_637,pharm_4,3.55,12.14,52.94,3.0,1,12,0,537,2022-01-02,2024-12-26,334,2025-11-26 13:17:48
pattern_med_637_pharm_5,med_637,pharm_5,3.55,12.14,52.94,3.0,1,12,0,537,2022-01-02,2024-12-26,334,2025-11-26 13:17:48
pattern_med_638_pharm_1,med_638,pharm_1,8.26,31.04,136.22,8.0,10,3,0,594,2022-01-01,2024-12-30,330,2025-11-26 13:17:48
pattern_med_638_pharm_2,med_638,pharm_2,8.26,31.04,136.22,8.0,10,3,0,594,2022-01-01,2024-12-30,330,2025-11-26 13:17:48
pattern_med_638_pharm_3,med_638,pharm_3,8.26,31.04,136.22,8.0,10,3,0,594,2022-01-01,2024-12-30,330,2025-11-26 13:17:49
pattern_med_638_pharm_4,med_638,pharm_4,8.26,31.04,136.22,8.0,10,3,0,594,2022-01-01,2024-12-30,330,2025-11-26 13:17:49
pattern_med_638_pharm_5,med_638,pharm_5,8.26,31.04,136.22,8.0,10,3,0,594,2022-01-01,2024-12-30,330,2025-11-26 13:17:49
pattern_med_639_pharm_1,med_639,pharm_1,1.5,6.31,26.97,1.0,4,1,4,649,2022-01-07,2024-12-12,348,2025-11-26 13:17:49
pattern_med_639_pharm_2,med_639,pharm_2,1.5,6.31,26.97,1.0,4,1,4,649,2022-01-07,2024-12-12,348,2025-11-26 13:17:50
pattern_med_639_pharm_3,med_639,pharm_3,1.5,6.31,26.97,1.0,4,1,4,649,2022-01-07,2024-12-12,348,2025-11-26 13:17:50
pattern_med_639_pharm_4,med_639,pharm_4,1.5,6.31,26.97,1.0,4,1,4,649,2022-01-07,2024-12-12,348,2025-11-26 13:17:50
pattern_med_639_pharm_5,med_639,pharm_5,1.5,6.31,26.97,1.0,4,1,4,649,2022-01-07,2024-12-12,348,2025-11-26 13:17:50
pattern_med_640_pharm_1,med_640,pharm_1,6.21,23.99,104.64,6.0,8,4,4,607,2022-01-04,2024-12-30,331,2025-11-26 13:17:51
pattern_med_640_pharm_2,med_640,pharm_2,6.21,23.99,104.64,6.0,8,4,4,607,2022-01-04,2024-12-30,331,2025-11-26 13:17:51
pattern_med_640_pharm_3,med_640,pharm_3,6.21,23.99,104.64,6.0,8,4,4,607,2022-01-04,2024-12-30,331,2025-11-26 13:17:51
pattern_med_640_pharm_4,med_640,pharm_4,6.21,23.99,104.64,6.0,8,4,4,607,2022-01-04,2024-12-30,331,2025-11-26 13:17:51
pattern_med_640_pharm_5,med_640,pharm_5,6.21,23.99,104.64,6.0,8,4,4,607,2022-01-04,2024-12-30,331,2025-11-26 13:17:52
pattern_med_641_pharm_1,med_641,pharm_1,7.36,33.47,145.03,7.0,1,6,0,709,2022-01-04,2024-12-27,333,2025-11-26 13:17:52
pattern_med_641_pharm_2,med_641,pharm_2,7.36,33.47,145.03,7.0,1,6,0,709,2022-01-04,2024-12-27,333,2025-11-26 13:17:52
pattern_med_641_pharm_3,med_641,pharm_3,7.36,33.47,145.03,7.0,1,6,0,709,2022-01-04,2024-12-27,333,2025-11-26 13:17:52
pattern_med_641_pharm_4,med_641,pharm_4,7.36,33.47,145.03,7.0,1,6,0,709,2022-01-04,2024-12-27,333,2025-11-26 13:17:52
pattern_med_641_pharm_5,med_641,pharm_5,7.36,33.47,145.03,7.0,1,6,0,709,2022-01-04,2024-12-27,333,2025-11-26 13:17:53
pattern_med_642_pharm_1,med_642,pharm_1,2.11,7.84,33.97,2.0,4,12,0,580,2022-01-04,2024-12-26,334,2025-11-26 13:17:53
pattern_med_642_pharm_2,med_642,pharm_2,2.11,7.84,33.97,2.0,4,12,0,580,2022-01-04,2024-12-26,334,2025-11-26 13:17:53
pattern_med_642_pharm_3,med_642,pharm_3,2.11,7.84,33.97,2.0,4,12,0,580,2022-01-04,2024-12-26,334,2025-11-26 13:17:53
pattern_med_642_pharm_4,med_642,pharm_4,2.11,7.84,33.97,2.0,4,12,0,580,2022-01-04,2024-12-26,334,2025-11-26 13:17:54
pattern_med_642_pharm_5,med_642,pharm_5,2.11,7.84,33.97,2.0,4,12,0,580,2022-01-04,2024-12-26,334,2025-11-26 13:17:54
pattern_med_643_pharm_1,med_643,pharm_1,7.48,30.06,131.11,6.0,8,1,0,631,2022-01-02,2024-12-26,334,2025-11-26 13:17:54
pattern_med_643_pharm_2,med_643,pharm_2,7.48,30.06,131.11,6.0,8,1,0,631,2022-01-02,2024-12-26,334,2025-11-26 13:17:55
pattern_med_643_pharm_3,med_643,pharm_3,7.48,30.06,131.11,6.0,8,1,0,631,2022-01-02,2024-12-26,334,2025-11-26 13:17:55
pattern_med_643_pharm_4,med_643,pharm_4,7.48,30.06,131.11,6.0,8,1,0,631,2022-01-02,2024-12-26,334,2025-11-26 13:17:55
pattern_med_643_pharm_5,med_643,pharm_5,7.48,30.06,131.11,6.0,8,1,0,631,2022-01-02,2024-12-26,334,2025-11-26 13:17:56
pattern_med_644_pharm_1,med_644,pharm_1,7.37,26.88,116.47,5.0,3,7,1,569,2022-01-07,2024-12-28,332,2025-11-26 13:17:56
pattern_med_644_pharm_2,med_644,pharm_2,7.37,26.88,116.47,5.0,3,7,1,569,2022-01-07,2024-12-28,332,2025-11-26 13:17:57
pattern_med_644_pharm_3,med_644,pharm_3,7.37,26.88,116.47,5.0,3,7,1,569,2022-01-07,2024-12-28,332,2025-11-26 13:17:57
pattern_med_644_pharm_4,med_644,pharm_4,7.37,26.88,116.47,5.0,3,7,1,569,2022-01-07,2024-12-28,332,2025-11-26 13:17:57
pattern_med_644_pharm_5,med_644,pharm_5,7.37,26.88,116.47,5.0,3,7,1,569,2022-01-07,2024-12-28,332,2025-11-26 13:17:58
pattern_med_645_pharm_1,med_645,pharm_1,5.52,21.55,93.39,5.0,5,6,1,609,2022-01-04,2024-12-27,333,2025-11-26 13:17:58
pattern_med_645_pharm_2,med_645,pharm_2,5.52,21.55,93.39,5.0,5,6,1,609,2022-01-04,2024-12-27,333,2025-11-26 13:17:58
pattern_med_645_pharm_3,med_645,pharm_3,5.52,21.55,93.39,5.0,5,6,1,609,2022-01-04,2024-12-27,333,2025-11-26 13:17:58
pattern_med_645_pharm_4,med_645,pharm_4,5.52,21.55,93.39,5.0,5,6,1,609,2022-01-04,2024-12-27,333,2025-11-26 13:17:59
pattern_med_645_pharm_5,med_645,pharm_5,5.52,21.55,93.39,5.0,5,6,1,609,2022-01-04,2024-12-27,333,2025-11-26 13:17:59
pattern_med_646_pharm_1,med_646,pharm_1,4.91,17.5,75.36,5.0,7,2,0,552,2022-01-06,2024-12-18,342,2025-11-26 13:17:59
pattern_med_646_pharm_2,med_646,pharm_2,4.91,17.5,75.36,5.0,7,2,0,552,2022-01-06,2024-12-18,342,2025-11-26 13:17:59
pattern_med_646_pharm_3,med_646,pharm_3,4.91,17.5,75.36,5.0,7,2,0,552,2022-01-06,2024-12-18,342,2025-11-26 13:17:59
pattern_med_646_pharm_4,med_646,pharm_4,4.91,17.5,75.36,5.0,7,2,0,552,2022-01-06,2024-12-18,342,2025-11-26 13:18:00
pattern_med_646_pharm_5,med_646,pharm_5,4.91,17.5,75.36,5.0,7,2,0,552,2022-01-06,2024-12-18,342,2025-11-26 13:18:00
pattern_med_647_pharm_1,med_647,pharm_1,6.53,25.53,112.03,6.0,11,3,0,618,2022-01-01,2024-12-31,329,2025-11-26 13:18:00
pattern_med_647_pharm_2,med_647,pharm_2,6.53,25.53,112.03,6.0,11,3,0,618,2022-01-01,2024-12-31,329,2025-11-26 13:18:00
pattern_med_647_pharm_3,med_647,pharm_3,6.53,25.53,112.03,6.0,11,3,0,618,2022-01-01,2024-12-31,329,2025-11-26 13:18:01
pattern_med_647_pharm_4,med_647,pharm_4,6.53,25.53,112.03,6.0,11,3,0,618,2022-01-01,2024-12-31,329,2025-11-26 13:18:01
pattern_med_647_pharm_5,med_647,pharm_5,6.53,25.53,112.03,6.0,11,3,0,618,2022-01-01,2024-12-31,329,2025-11-26 13:18:01
pattern_med_648_pharm_1,med_648,pharm_1,6.76,26.35,114.19,5.0,11,3,1,608,2022-01-14,2024-12-30,331,2025-11-26 13:18:01
pattern_med_648_pharm_2,med_648,pharm_2,6.76,26.35,114.19,5.0,11,3,1,608,2022-01-14,2024-12-30,331,2025-11-26 13:18:02
pattern_med_648_pharm_3,med_648,pharm_3,6.76,26.35,114.19,5.0,11,3,1,608,2022-01-14,2024-12-30,331,2025-11-26 13:18:02
pattern_med_648_pharm_4,med_648,pharm_4,6.76,26.35,114.19,5.0,11,3,1,608,2022-01-14,2024-12-30,331,2025-11-26 13:18:02
pattern_med_648_pharm_5,med_648,pharm_5,6.76,26.35,114.19,5.0,11,3,1,608,2022-01-14,2024-12-30,331,2025-11-26 13:18:02
pattern_med_649_pharm_1,med_649,pharm_1,1.41,6.18,27.11,1.0,11,1,4,694,2022-01-01,2024-12-30,331,2025-11-26 13:18:03
pattern_med_649_pharm_2,med_649,pharm_2,1.41,6.18,27.11,1.0,11,1,4,694,2022-01-01,2024-12-30,331,2025-11-26 13:18:03
pattern_med_649_pharm_3,med_649,pharm_3,1.41,6.18,27.11,1.0,11,1,4,694,2022-01-01,2024-12-30,331,2025-11-26 13:18:03
pattern_med_649_pharm_4,med_649,pharm_4,1.41,6.18,27.11,1.0,11,1,4,694,2022-01-01,2024-12-30,331,2025-11-26 13:18:03
pattern_med_649_pharm_5,med_649,pharm_5,1.41,6.18,27.11,1.0,11,1,4,694,2022-01-01,2024-12-30,331,2025-11-26 13:18:03
pattern_med_650_pharm_1,med_650,pharm_1,4.24,17.26,74.81,4.0,1,9,0,635,2022-01-01,2024-12-17,343,2025-11-26 13:18:04
pattern_med_650_pharm_2,med_650,pharm_2,4.24,17.26,74.81,4.0,1,9,0,635,2022-01-01,2024-12-17,343,2025-11-26 13:18:04
pattern_med_650_pharm_3,med_650,pharm_3,4.24,17.26,74.81,4.0,1,9,0,635,2022-01-01,2024-12-17,343,2025-11-26 13:18:04
pattern_med_650_pharm_4,med_650,pharm_4,4.24,17.26,74.81,4.0,1,9,0,635,2022-01-01,2024-12-17,343,2025-11-26 13:18:04
pattern_med_650_pharm_5,med_650,pharm_5,4.24,17.26,74.81,4.0,1,9,0,635,2022-01-01,2024-12-17,343,2025-11-26 13:18:05
pattern_med_651_pharm_1,med_651,pharm_1,5.18,20.83,90.83,5.0,9,6,0,631,2022-01-06,2024-12-30,330,2025-11-26 13:18:05
pattern_med_651_pharm_2,med_651,pharm_2,5.18,20.83,90.83,5.0,9,6,0,631,2022-01-06,2024-12-30,330,2025-11-26 13:18:05
pattern_med_651_pharm_3,med_651,pharm_3,5.18,20.83,90.83,5.0,9,6,0,631,2022-01-06,2024-12-30,330,2025-11-26 13:18:05
pattern_med_651_pharm_4,med_651,pharm_4,5.18,20.83,90.83,5.0,9,6,0,631,2022-01-06,2024-12-30,330,2025-11-26 13:18:06
pattern_med_651_pharm_5,med_651,pharm_5,5.18,20.83,90.83,5.0,9,6,0,631,2022-01-06,2024-12-30,330,2025-11-26 13:18:06
pattern_med_652_pharm_1,med_652,pharm_1,5.96,22.94,100.03,5.0,5,8,3,604,2022-01-01,2024-12-27,333,2025-11-26 13:18:06
pattern_med_652_pharm_2,med_652,pharm_2,5.96,22.94,100.03,5.0,5,8,3,604,2022-01-01,2024-12-27,333,2025-11-26 13:18:06
pattern_med_652_pharm_3,med_652,pharm_3,5.96,22.94,100.03,5.0,5,8,3,604,2022-01-01,2024-12-27,333,2025-11-26 13:18:07
pattern_med_652_pharm_4,med_652,pharm_4,5.96,22.94,100.03,5.0,5,8,3,604,2022-01-01,2024-12-27,333,2025-11-26 13:18:07
pattern_med_652_pharm_5,med_652,pharm_5,5.96,22.94,100.03,5.0,5,8,3,604,2022-01-01,2024-12-27,333,2025-11-26 13:18:07
pattern_med_653_pharm_1,med_653,pharm_1,6.22,25.46,110.31,5.0,10,11,4,638,2022-01-04,2024-12-29,331,2025-11-26 13:18:07
pattern_med_653_pharm_2,med_653,pharm_2,6.22,25.46,110.31,5.0,10,11,4,638,2022-01-04,2024-12-29,331,2025-11-26 13:18:07
pattern_med_653_pharm_3,med_653,pharm_3,6.22,25.46,110.31,5.0,10,11,4,638,2022-01-04,2024-12-29,331,2025-11-26 13:18:08
pattern_med_653_pharm_4,med_653,pharm_4,6.22,25.46,110.31,5.0,10,11,4,638,2022-01-04,2024-12-29,331,2025-11-26 13:18:08
pattern_med_653_pharm_5,med_653,pharm_5,6.22,25.46,110.31,5.0,10,11,4,638,2022-01-04,2024-12-29,331,2025-11-26 13:18:08
pattern_med_654_pharm_1,med_654,pharm_1,6.49,25.27,109.5,6.0,5,8,4,607,2022-01-05,2024-12-28,332,2025-11-26 13:18:09
pattern_med_654_pharm_2,med_654,pharm_2,6.49,25.27,109.5,6.0,5,8,4,607,2022-01-05,2024-12-28,332,2025-11-26 13:18:09
pattern_med_654_pharm_3,med_654,pharm_3,6.49,25.27,109.5,6.0,5,8,4,607,2022-01-05,2024-12-28,332,2025-11-26 13:18:10
pattern_med_654_pharm_4,med_654,pharm_4,6.49,25.27,109.5,6.0,5,8,4,607,2022-01-05,2024-12-28,332,2025-11-26 13:18:10
pattern_med_654_pharm_5,med_654,pharm_5,6.49,25.27,109.5,6.0,5,8,4,607,2022-01-05,2024-12-28,332,2025-11-26 13:18:10
pattern_med_655_pharm_1,med_655,pharm_1,5.01,17.02,74.22,5.0,5,12,4,533,2022-01-02,2024-12-23,337,2025-11-26 13:18:11
pattern_med_655_pharm_2,med_655,pharm_2,5.01,17.02,74.22,5.0,5,12,4,533,2022-01-02,2024-12-23,337,2025-11-26 13:18:11
pattern_med_655_pharm_3,med_655,pharm_3,5.01,17.02,74.22,5.0,5,12,4,533,2022-01-02,2024-12-23,337,2025-11-26 13:18:11
pattern_med_655_pharm_4,med_655,pharm_4,5.01,17.02,74.22,5.0,5,12,4,533,2022-01-02,2024-12-23,337,2025-11-26 13:18:12
pattern_med_655_pharm_5,med_655,pharm_5,5.01,17.02,74.22,5.0,5,12,4,533,2022-01-02,2024-12-23,337,2025-11-26 13:18:12
pattern_med_656_pharm_1,med_656,pharm_1,6.36,26.47,114.69,6.0,12,5,1,649,2022-01-04,2024-12-25,335,2025-11-26 13:18:12
pattern_med_656_pharm_2,med_656,pharm_2,6.36,26.47,114.69,6.0,12,5,1,649,2022-01-04,2024-12-25,335,2025-11-26 13:18:12
pattern_med_656_pharm_3,med_656,pharm_3,6.36,26.47,114.69,6.0,12,5,1,649,2022-01-04,2024-12-25,335,2025-11-26 13:18:13
pattern_med_656_pharm_4,med_656,pharm_4,6.36,26.47,114.69,6.0,12,5,1,649,2022-01-04,2024-12-25,335,2025-11-26 13:18:13
pattern_med_656_pharm_5,med_656,pharm_5,6.36,26.47,114.69,6.0,12,5,1,649,2022-01-04,2024-12-25,335,2025-11-26 13:18:13
pattern_med_657_pharm_1,med_657,pharm_1,6.15,27.03,118.64,6.0,5,6,0,695,2022-01-01,2024-12-31,329,2025-11-26 13:18:13
pattern_med_657_pharm_2,med_657,pharm_2,6.15,27.03,118.64,6.0,5,6,0,695,2022-01-01,2024-12-31,329,2025-11-26 13:18:14
pattern_med_657_pharm_3,med_657,pharm_3,6.15,27.03,118.64,6.0,5,6,0,695,2022-01-01,2024-12-31,329,2025-11-26 13:18:14
pattern_med_657_pharm_4,med_657,pharm_4,6.15,27.03,118.64,6.0,5,6,0,695,2022-01-01,2024-12-31,329,2025-11-26 13:18:14
pattern_med_657_pharm_5,med_657,pharm_5,6.15,27.03,118.64,6.0,5,6,0,695,2022-01-01,2024-12-31,329,2025-11-26 13:18:14
pattern_med_658_pharm_1,med_658,pharm_1,5.62,21.63,94.33,5.0,9,12,0,604,2022-01-03,2024-12-30,330,2025-11-26 13:18:15
pattern_med_658_pharm_2,med_658,pharm_2,5.62,21.63,94.33,5.0,9,12,0,604,2022-01-03,2024-12-30,330,2025-11-26 13:18:15
